"date","material_no","ch3_ship_to_code","volume_units","actual_sales_value"
"2022-02-15","76018184","5470657","90","5148.9"
"2022-02-21","76018184","5470657","423","24199.83"
"2022-02-26","76018184","5470657","1872","107097.12"
"2021-09-04","76018184","5470664","270","14828.4"
"2021-09-05","76018184","5470665","315","24025.05"
"2021-09-26","76018184","5470665","1026","78253.02"
"2021-10-24","76018184","5470665","495","37753.65"
"2021-11-02","76018184","5470665","558","42558.66"
"2021-11-22","76018184","5470665","189","14415.03"
"2021-11-27","76018184","5470665","684","39131.64"
"2021-12-19","76018184","5470665","774","44280.54"
"2022-01-04","76018184","5470665","432","24714.72"
"2022-01-08","76018184","5470665","9","686.43"
"2022-01-17","76018184","5470665","936","53548.56"
"2022-02-06","76018184","5470665","81","6856.65"
"2022-02-06","76018184","5470665","594","33982.74"
"2022-02-20","76018184","5470665","126","10665.9"
"2022-03-01","76018184","5470665","432","24714.72"
"2021-09-09","76018184","5471817","585","44617.95"
"2021-09-28","76018184","5471817","1440","109828.8"
"2021-10-25","76018184","5471817","1404","107083.08"
"2021-10-27","76018184","5471817","1152","87863.04"
"2021-11-03","76018184","5471817","252","19220.04"
"2021-11-22","76018184","5471817","45","3432.15"
"2021-11-22","76018184","5471817","9","514.89"
"2021-11-24","76018184","5471817","936","53548.56"
"2021-12-01","76018184","5471817","837","63837.99"
"2021-12-08","76018184","5471817","198","15101.46"
"2021-12-08","76018184","5471817","45","2574.45"
"2021-12-09","76018184","5471817","387","22140.27"
"2021-12-14","76018184","5471817","99","5663.79"
"2021-12-16","76018184","5471817","54","3089.34"
"2021-12-20","76018184","5471817","684","39131.64"
"2021-12-30","76018184","5471817","909","52003.89"
"2022-01-17","76018184","5471817","1044","59727.24"
"2022-01-25","76018184","5471817","108","6178.68"
"2022-01-26","76018184","5471817","1161","66420.81"
"2022-02-01","76018184","5471817","936","53548.56"
"2022-02-09","76018184","5471817","612","51805.8"
"2022-02-16","76018184","5471817","225","12872.25"
"2022-02-22","76018184","5471817","9","761.85"
"2022-02-24","76018184","5471817","1449","122657.85"
"2022-03-01","76018184","5471817","1872","107097.12"
"2021-09-14","76018184","5471831","450","34321.5"
"2021-10-24","76018184","5471831","900","68643"
"2021-10-25","76018184","5471831","621","47363.67"
"2021-11-14","76018184","5471831","576","32952.96"
"2021-11-21","76018184","5471831","261","19906.47"
"2021-11-21","76018184","5471831","207","11842.47"
"2021-11-26","76018184","5471831","441","33635.07"
"2021-11-28","76018184","5471831","936","53548.56"
"2021-11-29","76018184","5471831","153","11669.31"
"2021-12-06","76018184","5471831","9","686.43"
"2021-12-06","76018184","5471831","81","4634.01"
"2021-12-11","76018184","5471831","414","23684.94"
"2021-12-19","76018184","5471831","531","30378.51"
"2021-12-25","76018184","5471831","117","8923.59"
"2022-01-03","76018184","5471831","936","53548.56"
"2022-01-16","76018184","5471831","1872","107097.12"
"2022-01-24","76018184","5471831","315","18021.15"
"2022-02-01","76018184","5471831","936","53548.56"
"2022-02-06","76018184","5471831","261","22093.65"
"2022-02-19","76018184","5471831","360","30474"
"2022-02-19","76018184","5471831","225","12872.25"
"2022-02-21","76018184","5471831","1674","141704.1"
"2022-02-23","76018184","5471831","1080","91422"
"2022-02-28","76018184","5471831","936","53548.56"
"2021-08-28","76018184","5513532","936","51405.12"
"2021-09-24","76018184","5514223","108","8237.16"
"2021-10-23","76018184","5514223","36","2745.72"
"2021-09-13","76018184","5517818","72","5491.44"
"2021-09-27","76018184","5517818","18","1372.86"
"2021-11-28","76018184","5517818","342","19565.82"
"2021-11-03","76018184","5523552","927","70702.29"
"2021-11-18","76018184","5523552","171","9782.91"
"2021-11-23","76018184","5523552","666","50795.82"
"2021-11-25","76018184","5523552","135","10296.45"
"2021-11-30","76018184","5523552","90","6864.3"
"2021-11-30","76018184","5523552","558","31923.18"
"2021-12-08","76018184","5523552","1125","85803.75"
"2021-12-22","76018184","5523552","936","53548.56"
"2021-12-28","76018184","5523552","936","53548.56"
"2021-12-29","76018184","5523552","972","74134.44"
"2022-01-05","76018184","5523552","504","28833.84"
"2022-01-15","76018184","5523552","216","16474.32"
"2022-02-10","76018184","5523552","54","4571.1"
"2022-02-24","76018184","5523552","18","1523.7"
"2022-03-09","76018184","5523552","477","40378.05"
"2021-10-26","76018184","5528464","144","10982.88"
"2021-11-30","76018184","5528464","792","45310.32"
"2022-05-27","76018333","5470656","672","51676.8"
"2022-05-27","76018333","5470656","1792","91033.6"
"2022-06-24","76018333","5470656","1568","120579.2"
"2022-06-24","76018333","5470656","2016","108521.28"
"2022-07-15","76018333","5470656","672","36173.76"
"2022-05-14","76018333","5470657","784","39827.2"
"2022-05-21","76018333","5470657","1050","76198.5"
"2022-05-27","76018333","5470657","1862","94589.6"
"2022-06-04","76018333","5470657","420","22608.6"
"2022-06-05","76018333","5470657","238","12811.54"
"2022-06-17","76018333","5470657","3724","200462.92"
"2022-07-02","76018333","5470657","1862","100231.46"
"2022-07-09","76018333","5470657","168","9043.44"
"2022-07-10","76018333","5470657","42","2260.86"
"2022-07-15","76018333","5470657","154","8289.82"
"2022-07-23","76018333","5470657","70","5383"
"2022-05-21","76018333","5470658","1022","74166.54"
"2022-05-28","76018333","5470658","1162","59029.6"
"2022-06-19","76018333","5470658","2926","157506.58"
"2022-06-25","76018333","5470658","1512","116272.8"
"2022-06-25","76018333","5470658","1876","100985.08"
"2022-07-08","76018333","5470658","280","15072.4"
"2022-07-16","76018333","5470658","70","3768.1"
"2022-05-22","76018333","5470660","1876","95300.8"
"2022-05-23","76018333","5470660","658","50600.2"
"2022-05-30","76018333","5470660","420","32298"
"2022-05-31","76018333","5470660","714","36271.2"
"2022-06-19","76018333","5470660","3724","200462.92"
"2022-06-26","76018333","5470660","2296","176562.4"
"2022-07-03","76018333","5470660","3724","200462.92"
"2022-07-10","76018333","5470660","644","34666.52"
"2022-05-23","76018333","5470661","196","14223.72"
"2022-05-23","76018333","5470661","2114","107391.2"
"2022-06-13","76018333","5470661","210","11304.3"
"2022-06-20","76018333","5470661","3724","200462.92"
"2022-06-25","76018333","5470661","1918","147494.2"
"2022-07-02","76018333","5470661","546","29391.18"
"2022-05-25","76018333","5470662","3738","189890.4"
"2022-05-30","76018333","5470662","1974","151800.6"
"2022-05-30","76018333","5470662","812","41249.6"
"2022-06-21","76018333","5470662","3738","201216.54"
"2022-07-05","76018333","5470662","1862","100231.46"
"2022-05-24","76018333","5470663","1862","94589.6"
"2022-05-30","76018333","5470663","518","39834.2"
"2022-05-31","76018333","5470663","546","41987.4"
"2022-05-31","76018333","5470663","882","44805.6"
"2022-06-21","76018333","5470663","4354","234375.82"
"2022-06-28","76018333","5470663","2702","207783.8"
"2022-07-11","76018333","5470663","224","12057.92"
"2022-05-14","76018333","5470664","154","7823.2"
"2022-05-28","76018333","5470664","2408","122326.4"
"2022-06-25","76018333","5470664","70","5383"
"2022-06-25","76018333","5470664","2128","114550.24"
"2022-07-02","76018333","5470664","686","36927.38"
"2022-07-09","76018333","5470664","1092","58782.36"
"2022-05-22","76018333","5470665","2114","107391.2"
"2022-06-05","76018333","5470665","1442","77622.86"
"2022-06-19","76018333","5470665","5600","301448"
"2022-06-26","76018333","5470665","154","11842.6"
"2022-07-03","76018333","5470665","1190","91511"
"2022-07-03","76018333","5470665","1862","100231.46"
"2022-05-16","76018333","5470666","1064","54051.2"
"2022-05-22","76018333","5470666","1876","95300.8"
"2022-05-30","76018333","5470666","406","31221.4"
"2022-06-13","76018333","5470666","2674","143941.42"
"2022-06-20","76018333","5470666","3808","204984.64"
"2022-06-27","76018333","5470666","602","46293.8"
"2022-07-04","76018333","5470666","1862","100231.46"
"2022-07-11","76018333","5470666","448","24115.84"
"2022-05-23","76018333","5470667","1862","94589.6"
"2022-05-29","76018333","5470667","826","63519.4"
"2022-05-31","76018333","5470667","126","6400.8"
"2022-06-20","76018333","5470667","3766","202723.78"
"2022-06-26","76018333","5470667","1624","124885.6"
"2022-07-04","76018333","5470667","252","19378.8"
"2022-07-10","76018333","5470667","966","51999.78"
"2022-05-15","76018333","5470668","896","45516.8"
"2022-05-22","76018333","5470668","2688","136550.4"
"2022-06-19","76018333","5470668","6720","361737.6"
"2022-06-20","76018333","5470668","1792","96463.36"
"2022-06-26","76018333","5470668","4032","310060.8"
"2022-07-04","76018333","5470668","896","68902.4"
"2022-07-11","76018333","5470668","2688","144695.04"
"2022-05-11","76018333","5470669","336","17068.8"
"2022-05-18","76018333","5470669","28","1422.4"
"2022-05-24","76018333","5470669","1876","95300.8"
"2022-05-30","76018333","5470669","434","22047.2"
"2022-05-31","76018333","5470669","1260","96894"
"2022-05-31","76018333","5470669","126","6400.8"
"2022-06-01","76018333","5470669","588","29870.4"
"2022-06-21","76018333","5470669","1960","150724"
"2022-06-21","76018333","5470669","3724","200462.92"
"2022-06-27","76018333","5470669","1974","151800.6"
"2022-06-28","76018333","5470669","3010","231469"
"2022-07-11","76018333","5470669","1148","61796.84"
"2022-05-23","76018333","5470670","14","1015.98"
"2022-05-23","76018333","5470670","1708","86766.4"
"2022-05-31","76018333","5470670","756","58136.4"
"2022-06-21","76018333","5470670","644","49523.6"
"2022-06-21","76018333","5470670","3724","200462.92"
"2022-06-27","76018333","5470670","1568","120579.2"
"2022-07-03","76018333","5470670","266","14318.78"
"2022-07-12","76018333","5470670","994","53507.02"
"2022-05-27","76018333","5470671","4480","227584"
"2022-05-28","76018333","5470671","896","68902.4"
"2022-06-25","76018333","5470671","3584","275609.6"
"2022-06-25","76018333","5470671","5824","313505.92"
"2022-07-08","76018333","5470671","1792","96463.36"
"2022-05-26","76018333","5470672","1386","70408.8"
"2022-06-01","76018333","5470672","924","71055.6"
"2022-06-22","76018333","5470672","1862","100231.46"
"2022-06-29","76018333","5470672","1400","107660"
"2022-07-06","76018333","5470672","1862","100231.46"
"2022-07-13","76018333","5470672","280","15072.4"
"2022-05-14","76018333","5471702","714","36271.2"
"2022-05-22","76018333","5471702","1974","100279.2"
"2022-05-29","76018333","5471702","336","17068.8"
"2022-06-19","76018333","5471702","196","15072.4"
"2022-06-19","76018333","5471702","5586","300694.38"
"2022-06-20","76018333","5471702","42","2260.86"
"2022-06-25","76018333","5471702","1036","79668.4"
"2022-06-25","76018333","5471702","812","43709.96"
"2022-06-26","76018333","5471702","2268","174409.2"
"2022-07-02","76018333","5471702","1862","100231.46"
"2022-05-06","76018333","5471761","2016","102412.8"
"2022-05-07","76018333","5471761","672","34137.6"
"2022-05-14","76018333","5471761","1120","56896"
"2022-05-20","76018333","5471761","3136","227579.52"
"2022-05-28","76018333","5471761","2016","102412.8"
"2022-06-03","76018333","5471761","448","24115.84"
"2022-06-17","76018333","5471761","4480","241158.4"
"2022-06-18","76018333","5471761","4480","241158.4"
"2022-06-19","76018333","5471761","1792","96463.36"
"2022-06-25","76018333","5471761","896","48231.68"
"2022-07-08","76018333","5471761","2016","108521.28"
"2022-07-09","76018333","5471761","672","51676.8"
"2022-05-24","76018333","5471817","3724","189179.2"
"2022-05-31","76018333","5471817","140","7112"
"2022-06-01","76018333","5471817","140","7112"
"2022-06-07","76018333","5471817","4032","217042.56"
"2022-06-11","76018333","5471817","3724","200462.92"
"2022-06-15","76018333","5471817","476","25623.08"
"2022-06-21","76018333","5471817","42","2260.86"
"2022-06-28","76018333","5471817","70","3768.1"
"2022-07-03","76018333","5471817","1862","100231.46"
"2022-07-13","76018333","5471817","1260","67825.8"
"2022-05-22","76018333","5471831","3584","182067.2"
"2022-06-18","76018333","5471831","2016","108521.28"
"2022-07-02","76018333","5471831","1344","72347.52"
"2022-07-09","76018333","5471831","1568","84405.44"
"2022-05-07","76018333","5471864","2016","102412.8"
"2022-05-21","76018333","5471864","2016","102412.8"
"2022-06-05","76018333","5471864","448","24115.84"
"2022-06-11","76018333","5471864","448","24115.84"
"2022-06-19","76018333","5471864","1568","120579.2"
"2022-06-19","76018333","5471864","224","12057.92"
"2022-06-20","76018333","5471864","6048","325563.84"
"2022-06-26","76018333","5471864","3360","258384"
"2022-06-26","76018333","5471864","1120","60289.6"
"2022-07-03","76018333","5471864","4032","217042.56"
"2022-07-09","76018333","5471864","2016","108521.28"
"2022-05-14","76018333","5513532","140","7112"
"2022-05-21","76018333","5513532","1568","120579.2"
"2022-05-21","76018333","5513532","1862","94589.6"
"2022-05-28","76018333","5513532","1820","139958"
"2022-05-28","76018333","5513532","5586","283768.8"
"2022-06-11","76018333","5513532","6888","370781.04"
"2022-06-18","76018333","5513532","812","62442.8"
"2022-06-25","76018333","5513532","1372","105506.8"
"2022-06-25","76018333","5513532","9422","507186.26"
"2022-07-09","76018333","5513532","5250","282607.5"
"2022-07-16","76018333","5513532","294","15826.02"
"2022-05-06","76018333","5514223","1946","98856.8"
"2022-05-07","76018333","5514223","1876","95300.8"
"2022-05-08","76018333","5514223","1862","94589.6"
"2022-05-13","76018333","5514223","602","30581.6"
"2022-05-28","76018333","5514223","5586","283768.8"
"2022-06-24","76018333","5514223","6972","536146.8"
"2022-06-24","76018333","5514223","7812","420519.96"
"2022-07-02","76018333","5514223","3724","200462.92"
"2022-07-08","76018333","5514223","3052","164289.16"
"2022-05-23","76018333","5515260","1708","123949.56"
"2022-05-25","76018333","5515260","2996","152196.8"
"2022-06-20","76018333","5515260","1862","100231.46"
"2022-06-27","76018333","5515260","84","6459.6"
"2022-06-28","76018333","5515260","448","34451.2"
"2022-07-05","76018333","5515260","1862","100231.46"
"2022-07-10","76018333","5515260","350","18840.5"
"2022-05-26","76018333","5515296","1330","102277"
"2022-05-26","76018333","5515296","1876","95300.8"
"2022-06-01","76018333","5515296","336","17068.8"
"2022-06-23","76018333","5515296","3724","200462.92"
"2022-06-30","76018333","5515296","308","23685.2"
"2022-07-14","76018333","5515296","518","27883.94"
"2022-05-15","76018333","5517049","336","17068.8"
"2022-05-21","76018333","5517049","84","6095.88"
"2022-05-21","76018333","5517049","1862","94589.6"
"2022-06-04","76018333","5517049","42","2260.86"
"2022-06-19","76018333","5517049","6174","332346.42"
"2022-06-25","76018333","5517049","546","29391.18"
"2022-07-09","76018333","5517049","966","51999.78"
"2022-07-10","76018333","5517049","252","19378.8"
"2022-05-08","76018333","5517181","1834","93167.2"
"2022-05-23","76018333","5517181","8148","413918.4"
"2022-05-25","76018333","5517181","140","10766"
"2022-05-29","76018333","5517181","1848","142111.2"
"2022-06-20","76018333","5517181","7448","400925.84"
"2022-06-26","76018333","5517181","1232","94740.8"
"2022-06-28","76018333","5517181","392","30144.8"
"2022-07-03","76018333","5517181","5586","300694.38"
"2022-05-16","76018333","5517182","308","15646.4"
"2022-05-24","76018333","5517182","28","2031.96"
"2022-05-24","76018333","5517182","1862","94589.6"
"2022-05-31","76018333","5517182","644","32715.2"
"2022-06-13","76018333","5517182","4662","250955.46"
"2022-06-21","76018333","5517182","3738","201216.54"
"2022-07-06","76018333","5517182","1862","100231.46"
"2022-07-12","76018333","5517182","896","48231.68"
"2022-05-16","76018333","5517231","14","711.2"
